Mendeley key;Citation;Solvant;Material;Material class;Ceramic class;Constant temperature;Cooling rate;Interface velocity;Wall thickness;Pore width;Wavelength;failure mode;Defects;permeance;Granulo poudre;Solid Loading;Loading (wt%);Additives;Porosity;Relative density;Strength (MPa);Flexural strength;Sample height;Sample diameter;Sample diameter;Sample ratio;Sample shape;Sample volume;Strain rate;Youngs Modulus (MPa);Normalized Young Modulus;green body ?;Compressive strength dense material;Flexural strength dense material;Normalized strength (compression);Normalized strength (flexion);E_dense;Honeycomb_Ashby;Normalized_strength_Elastic_modulus
Fu2007;Fu, Q., Rahaman, M. N., Dogan, F., & Bal, B. S. (2008). Freeze casting of porous hydroxyapatite scaffolds. I. Processing and general microstructure. Journal of Biomedical Materials Research Part B: Applied Biomaterials, 86(1), 125–35. doi:10.1002/jbm.b.30997;water/glycerol;HAP;cera;oxide;;;;;;;;no;;0,5;10;;;67;0,33;;;;;;;;;;;;0;140;110;;;120;;
Fu2007;Fu, Q., Rahaman, M. N., Dogan, F., & Bal, B. S. (2008). Freeze casting of porous hydroxyapatite scaffolds. I. Processing and general microstructure. Journal of Biomedical Materials Research Part B: Applied Biomaterials, 86(1), 125–35. doi:10.1002/jbm.b.30997;water/glycerol;HAP;cera;oxide;;;;;;;;no;;0,5;20;;;46;0,54;;;;;;;;;;;;0;140;110;;;120;;
Fu2007;Fu, Q., Rahaman, M. N., Dogan, F., & Bal, B. S. (2008). Freeze casting of porous hydroxyapatite scaffolds. I. Processing and general microstructure. Journal of Biomedical Materials Research Part B: Applied Biomaterials, 86(1), 125–35. doi:10.1002/jbm.b.30997;water/dioxane;HAP;cera;oxide;;;;;;;;no;;0,5;10;;;65;0,35;;;;;;;;;;;;0;140;110;;;120;;
Fu2007;Fu, Q., Rahaman, M. N., Dogan, F., & Bal, B. S. (2008). Freeze casting of porous hydroxyapatite scaffolds. I. Processing and general microstructure. Journal of Biomedical Materials Research Part B: Applied Biomaterials, 86(1), 125–35. doi:10.1002/jbm.b.30997;water/glycerol;HAP;cera;oxide;;;;;;;;no;;0,5;20;;;37;0,63;;;;;;;;;;;;0;140;110;;;120;;
Chen2007a;Chen, R., Wang, C.-A., Huang, Y., Ma, L., & Lin, W. (2007). Ceramics with Special Porous Structures Fabricated by Freeze-Gelcasting: Using tert-Butyl Alcohol as a Template. Journal of the American Ceramic Society, 90(11), 3478–3484. doi:10.1111/j.1551-2916.2007.01957.x;TBA;alumina;cera;oxide;0;;;;;;?;no;no;;;;;58;0,42;;153;4;3;36;0,111111111111111;block;;0,5;;;0;2600;400;;0,3825;390;;
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;;;;;;cellular;no;no;;24;;;17,223;0,82777;67,468;;4;5;5;0,8;block;;0,2;;;0;140;110;0,613345454545455;;120;408,377253910632;0,562233333333333
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;;;;;;cellular;no;no;;24;;;24,032;0,75968;58,545;;4;5;5;0,8;block;;0,2;;;0;140;110;0,532227272727273;;120;315,663650956247;0,487875
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;;;;;;cellular;no;no;;24;;;32,001;0,67999;47,439;;4;5;5;0,8;block;;0,2;;;0;140;110;0,431263636363636;;120;226,381052306879;0,395325
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;;;;;;cellular;no;no;;24;;;36,742;0,63258;41,414;;4;5;5;0,8;block;;0,2;;;0;140;110;0,376490909090909;;120;182,254754714049;0,345116666666667
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;;;;;;cellular;no;no;;24;;;41,815;0,58185;29,122;;4;5;5;0,8;block;;0,2;;;0;140;110;0,264745454545455;;120;141,82918666677;0,242683333333333
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;5;;;;;cellular;no;no;;24;;;62,613;0,37387;26,768;;4;5;5;0,8;block;;0,2;;;0;140;110;0,243345454545455;;120;37,6265457501142;0,223066666666667
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;5;;;;;cellular;no;no;;24;;;60,287;0,39713;32,985;;4;5;5;0,8;block;;0,2;;;0;140;110;0,299863636363636;;120;45,0952276608698;0,274875
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;5;;;;;cellular;no;no;;24;;;58,118;0,41882;37,367;;4;5;5;0,8;block;;0,2;;;0;140;110;0,3397;;120;52,8950136822969;0,311391666666667
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;5;;;;;cellular;no;no;;24;;;56,127;0,43873;52,911;;4;5;5;0,8;block;;0,2;;;0;140;110;0,481009090909091;;120;60,8029279053242;0,440925
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;5;;;;;cellular;no;no;;24;;;56,194;0,43806;53,146;;4;5;5;0,8;block;;0,2;;;0;140;110;0,483145454545455;;120;60,5247902284435;0,442883333333333
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;1;;;37;;cellular;no;no;;24;;;56;0,44;18;;;;;;;;;;;;;;;;120;61,33248;0,15
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;5;;;21;;cellular;no;no;;24;;;56;0,44;46;;;;;;;;;;;;;;;;120;61,33248;0,383333333333333
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;7;;;15;;cellular;no;no;;24;;;56;0,44;61;;;;;;;;;;;;;;;;120;61,33248;0,508333333333333
Deville2006;Deville, S., Saiz, E., & Tomsia, A. P. (2006). Freeze casting of hydroxyapatite scaffolds for bone tissue engineering. Biomaterials, 27(32), 5480–9. doi:10.1016/j.biomaterials.2006.06.028;water;HAP;cera;oxide;;10;;;15;;cellular;no;no;;24;;;56;0,44;60;;;;;;;;;;;;;;;;120;61,33248;0,5
Deng2007;Deng, Z.-Y., Fernandes, H. R., Ventura, J. M., Kannan, S., & Ferreira, J. M. F. (2007). Nano-TiO2 -Coated Unidirectional Porous Glass Structure Prepared by Freeze Drying and Solution Infiltration. Journal of the American Ceramic Society, 90(4), 1265–1268. doi:10.1111/j.1551-2916.2007.01602.x;water;titania;cera;oxide;-55;;;;;;;no;;6,4;25;;;69;0,31;;;;  ;;;;;;;;0;700;400;;;;;
Cao2009;Cao, Y., & He, J. (2009). Preparation and formation mechanism of porous ultralightweight zirconia by ice templating. Chinese Journal of Materials Research, 23(5).;water;zirconia;cera;oxide;-30;;;;55;;?;no;no;;;;;87;0,13;3,11;;;;;;;;;;;0;3000;800;0,0038875;;220;2,90004;0,0141363636363636
Bettge;Bettge, M., Niculescu, H., & Gielisse, P. J. (2005). Engineered porous ceramics using a directional freeze-drying process. 28th International Spring Seminar on Electronics Technology: Meeting the Challenges of Electronics Technology Progress, 2005. (pp. 28–34). IEEE. doi:10.1109/ISSE.2005.1490993;water;zirconia;cera;oxide;;;;;;;;no;;;3;;;90;0,1;;;;;;;;;;;;0;3000;800;;;220;;
Bettge;Bettge, M., Niculescu, H., & Gielisse, P. J. (2005). Engineered porous ceramics using a directional freeze-drying process. 28th International Spring Seminar on Electronics Technology: Meeting the Challenges of Electronics Technology Progress, 2005. (pp. 28–34). IEEE. doi:10.1109/ISSE.2005.1490993;water;zirconia;cera;oxide;;;;;;;;no;;;7,5;;;83;0,17;;;;;;;;;;;;0;3000;800;;;220;;
Bettge;Bettge, M., Niculescu, H., & Gielisse, P. J. (2005). Engineered porous ceramics using a directional freeze-drying process. 28th International Spring Seminar on Electronics Technology: Meeting the Challenges of Electronics Technology Progress, 2005. (pp. 28–34). IEEE. doi:10.1109/ISSE.2005.1490993;water;zirconia;cera;oxide;;;;;;;;no;;;10,5;;;78;0,22;;;;;;;;;;;;0;3000;800;;;220;;
Bettge;Bettge, M., Niculescu, H., & Gielisse, P. J. (2005). Engineered porous ceramics using a directional freeze-drying process. 28th International Spring Seminar on Electronics Technology: Meeting the Challenges of Electronics Technology Progress, 2005. (pp. 28–34). IEEE. doi:10.1109/ISSE.2005.1490993;water;zirconia;cera;oxide;;;;;;;;no;;;15;;;40;0,6;;;;;;;;;;;;0;3000;800;;;220;;
Araki2005;Araki, K., & Halloran, J. W. (2005). Porous Ceramic Bodies with Interconnected Pore Channels by a Novel Freeze Casting Technique. Journal of the American Ceramic Society, 88(5), 1108–1114. doi:10.1111/j.1551-2916.2005.00176.x;camphene;alumina;cera;oxide;18;;;;;;;no;;0,4;22,8;;;50,5;0,495;;;;;;;;;;;;0;2600;400;;;390;;
Araki2005;Araki, K., & Halloran, J. W. (2005). Porous Ceramic Bodies with Interconnected Pore Channels by a Novel Freeze Casting Technique. Journal of the American Ceramic Society, 88(5), 1108–1114. doi:10.1111/j.1551-2916.2005.00176.x;camphene;alumina;cera;oxide;18;;;;;;;no;;0,4;33,4;;;40;0,6;;;;;;;;;;;;0;2600;400;;;390;;
Araki2005;Araki, K., & Halloran, J. W. (2005). Porous Ceramic Bodies with Interconnected Pore Channels by a Novel Freeze Casting Technique. Journal of the American Ceramic Society, 88(5), 1108–1114. doi:10.1111/j.1551-2916.2005.00176.x;camphene;alumina;cera;oxide;18;;;;;;;no;;0,4;43,8;;;23,7;0,763;;;;;;;;;;;;0;2600;400;;;390;;
Araki2005;Araki, K., & Halloran, J. W. (2005). Porous Ceramic Bodies with Interconnected Pore Channels by a Novel Freeze Casting Technique. Journal of the American Ceramic Society, 88(5), 1108–1114. doi:10.1111/j.1551-2916.2005.00176.x;camphene;alumina;cera;oxide;18;;;;;;;no;;0,4;52,5;;;0;1;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;19,934;;;52,8;0,472;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;19,934;;;58,5;0,415;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;20,083;;;60,7;0,393;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;29,914;;;26,9;0,731;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;30,205;;;32,6;0,674;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;29,920;;;37,8;0,622;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;40,302;;;1,8;0,982;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;40,153;;;13,8;0,862;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;40,153;;;25,5;0,745;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;48,305;;;1,3;0,987;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;48,007;;;9,5;0,905;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004a;Araki, K., & Halloran, J. W. (2004). Room-temperature freeze casting for ceramics with nonaqueous sublimable vehicles in the naphthalene–camphor eutectic system. Journal of the American Ceramic Society, 2019(10706), 2014–2019. doi:10.1111/j.1151-2916.2004.tb06353.x;naphtalene/camphor;alumina;cera;oxide;18;;;;;;;no;;0,4;48,007;;;12,3;0,877;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004;Araki, K., & Halloran, J. W. (2004). New freeze-casting technique for ceramics with sublimable vehicles. Journal of the American Ceramic Society, 87(10), 1859–1863. Retrieved from http://www3.interscience.wiley.com/journal/118743566/abstract;camphene;alumina;cera;oxide;18;;;;;;;no;;0,4;22,683;;;51,5;0,485;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004;Araki, K., & Halloran, J. W. (2004). New freeze-casting technique for ceramics with sublimable vehicles. Journal of the American Ceramic Society, 87(10), 1859–1863. Retrieved from http://www3.interscience.wiley.com/journal/118743566/abstract;camphene;alumina;cera;oxide;18;;;;;;;no;;0,4;33,631;;;41,1;0,589;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004;Araki, K., & Halloran, J. W. (2004). New freeze-casting technique for ceramics with sublimable vehicles. Journal of the American Ceramic Society, 87(10), 1859–1863. Retrieved from http://www3.interscience.wiley.com/journal/118743566/abstract;camphene;alumina;cera;oxide;18;;;;;;;no;;0,4;43,659;;;24,2;0,758;;;;;;;;;;;;0;2600;400;;;390;;
Araki2004;Araki, K., & Halloran, J. W. (2004). New freeze-casting technique for ceramics with sublimable vehicles. Journal of the American Ceramic Society, 87(10), 1859–1863. Retrieved from http://www3.interscience.wiley.com/journal/118743566/abstract;camphene;alumina;cera;oxide;18;;;;;;;no;;0,4;52,276;;;0,7;0,993;;;;;;;;;;;;0;2600;400;;;390;;
Zuo2008;Zuo, K., Zeng, Y.-P., & Jiang, D. (2008). Properties of Microstructure-Controllable Porous Yttria-Stabilized Ziroconia Ceramics Fabricated by Freeze Casting. International Journal of Applied Ceramic Technology, 5(2), 198–203. doi:10.1111/j.1744-7402.2008.02190.x;water;zirconia;cera;oxide;-18;;;;80;;cellular;no;no;0,06;;75;;43,806;0,56194;23,497;;12,5;;8;1,5625;cylinder;0,628318530717959;2;;;0;3000;800;0,02937125;;220;234,230676437187;0,106804545454545
Zuo2008;Zuo, K., Zeng, Y.-P., & Jiang, D. (2008). Properties of Microstructure-Controllable Porous Yttria-Stabilized Ziroconia Ceramics Fabricated by Freeze Casting. International Journal of Applied Ceramic Technology, 5(2), 198–203. doi:10.1111/j.1744-7402.2008.02190.x;water;zirconia;cera;oxide;-18;;;;;;cellular;no;no;0,06;;66,7;;58,133;0,41867;39,157;;12,5;;8;1,5625;cylinder;0,628318530717959;2;;;0;3000;800;0,04894625;;220;96,8700354089992;0,177986363636364
Zuo2008;Zuo, K., Zeng, Y.-P., & Jiang, D. (2008). Properties of Microstructure-Controllable Porous Yttria-Stabilized Ziroconia Ceramics Fabricated by Freeze Casting. International Journal of Applied Ceramic Technology, 5(2), 198–203. doi:10.1111/j.1744-7402.2008.02190.x;water;zirconia;cera;oxide;-18;;;;;;cellular;no;no;0,06;;60;;60,828;0,39172;41,776;;12,5;;8;1,5625;cylinder;0,628318530717959;2;;;0;3000;800;0,05222;;220;79,3416391897113;0,189890909090909
Zuo2008;Zuo, K., Zeng, Y.-P., & Jiang, D. (2008). Properties of Microstructure-Controllable Porous Yttria-Stabilized Ziroconia Ceramics Fabricated by Freeze Casting. International Journal of Applied Ceramic Technology, 5(2), 198–203. doi:10.1111/j.1744-7402.2008.02190.x;water;zirconia;cera;oxide;-18;;;;;;cellular;no;no;0,06;;54,6;;65,235;0,34765;28,253;;12,5;;8;1,5625;cylinder;0,628318530717959;2;;;0;3000;800;0,03531625;;220;55,462652054205;0,128422727272727
Zuo2008;Zuo, K., Zeng, Y.-P., & Jiang, D. (2008). Properties of Microstructure-Controllable Porous Yttria-Stabilized Ziroconia Ceramics Fabricated by Freeze Casting. International Journal of Applied Ceramic Technology, 5(2), 198–203. doi:10.1111/j.1744-7402.2008.02190.x;water;zirconia;cera;oxide;-18;;;;60;;cellular;no;no;0,06;;75;;34,891;0,65109;39,875;;12,5;;8;1,5625;cylinder;0,628318530717959;2;;;0;3000;800;0,04984375;;220;364,331738878838;0,18125
Zuo2008;Zuo, K., Zeng, Y.-P., & Jiang, D. (2008). Properties of Microstructure-Controllable Porous Yttria-Stabilized Ziroconia Ceramics Fabricated by Freeze Casting. International Journal of Applied Ceramic Technology, 5(2), 198–203. doi:10.1111/j.1744-7402.2008.02190.x;water;zirconia;cera;oxide;-18;;;;;;cellular;no;no;0,06;;66,7;;50,833;0,49167;58,221;;12,5;;8;1,5625;cylinder;0,628318530717959;2;;;0;3000;800;0,07277625;;220;156,889927049411;0,264640909090909
Zuo2008;Zuo, K., Zeng, Y.-P., & Jiang, D. (2008). Properties of Microstructure-Controllable Porous Yttria-Stabilized Ziroconia Ceramics Fabricated by Freeze Casting. International Journal of Applied Ceramic Technology, 5(2), 198–203. doi:10.1111/j.1744-7402.2008.02190.x;water;zirconia;cera;oxide;-18;;;;;;cellular;no;no;0,06;;60;;53,669;0,46331;60,293;;12,5;;8;1,5625;cylinder;0,628318530717959;2;;;0;3000;800;0,07536625;;220;131,277093661152;0,274059090909091
Zuo2008;Zuo, K., Zeng, Y.-P., & Jiang, D. (2008). Properties of Microstructure-Controllable Porous Yttria-Stabilized Ziroconia Ceramics Fabricated by Freeze Casting. International Journal of Applied Ceramic Technology, 5(2), 198–203. doi:10.1111/j.1744-7402.2008.02190.x;water;zirconia;cera;oxide;-18;;;;;;cellular;no;no;0,06;;54,6;;49,935;0,50065;63,976;;12,5;;8;1,5625;cylinder;0,628318530717959;2;;;0;3000;800;0,07997;;220;165,644336912505;0,2908
Zhang2010;Zhang, Y., Hu, L., Han, J., & Jiang, Z. (2010). Freeze casting of aqueous alumina slurries with glycerol for porous ceramics. Ceramics International, 36(2), 617–621. doi:10.1016/j.ceramint.2009.09.036;water;alumina;cera;oxide;;6;;;9;;?;no;no;0,4;20;;;64,9;0,351;96,4;;5;4;4;1,25;cylinder;0,0628318530717959;1;;;0;2600;400;0,241;;390;101,18990934;0,247179487179487
